platform,content,date,rating,likes,images,sight_id,park
携程,5分 超棒 北海公园人少景美，值得一看,2025-05-25,5,0,0,232,公园A
携程,北海公园四季分明，景色怡人，在这深秋的季节，北海公园更有特色和魅力，更应该去看看,,0,0,0,232,公园A
携程,"5分 超棒 非常漂亮的大公园,一定要去参观",2025-10-07,5,0,0,232,公园A
携程,鲁导游全程讲解细致，知识储备雄厚，对于故宫北海的历史了解的比较充足，态度很好，积极与游客互动，对于我们提出的问题耐心回答，对于每个景点都耐心讲解，一点不敷衍了事，同时教我们利用哪个角度拍出更好的照片，传授下自己的拍照经验，讲解结束，也带我们去地铁口，同时推荐给我们的老北京涮肉，真得满好吃，总而言之，来京旅游的游客选择鲁导游没错，一个大大的赞,,0,0,1,232,公园A
携程,值得一游！湖面虽然部分还结着厚冰，但是大片湖面已经春波荡漾了，午后暖阳下感觉已经是春天了,,0,0,0,232,公园A
携程,"1分 不佳 取消应该通过Whatapp或WeChat通知,而不仅仅是电子邮件",2025-10-23,1,5,2,232,公园A
携程,4分 满意 定导游主要是想让你小朋友了解一些历史知识，导游人很nice，非常照顾我们，还帮忙拍照片，只是讲解方面有待加强，稍显枯燥，以至于中间我们休息的时候凑到别的导游那里去听故事,2025-07-08,4,0,1,232,公园A
携程,有趣好玩，总体超赞， 这个景区非常不错，已经去玩了好几次了，非常喜欢,,0,0,0,232,公园A
携程,5分 超棒 可以可以，非常可以,2026-06-07,5,0,0,232,公园A
携程,5分 超棒 以为风大没得以所愿,2026-05-07,5,0,0,232,公园A
携程,YoYo_6T2F1W3M 5分 超棒 态度好,2025-03-22,5,0,0,232,公园A
携程,5分 超棒 挺不错的，很漂亮,2026-05-07,5,0,0,232,公园A
携程,北京北海公园喜迎中华人民共和国70华诞，腾飞的巨龙，引来众多游客围观拍照，祝福祖国繁荣昌盛，民富国强,,0,0,0,232,公园A
携程,5分 超棒 非常出乎意料，下次还会来的,2026-02-07,5,0,0,232,公园A
携程,5分 超棒 风大没得以所愿,2026-05-07,5,0,0,232,公园A
携程,据蔡国庆蔡老师说:“让我们荡起双桨”的最早配乐影像就是他少年时在北海公园里泛舟拍的，那来了北海公园毋庸置疑也当应景划划船、听听歌，优美的旋律竟然还吸引了“早有蜻蜓立上头”，园内更有家庆丰包子的分店可供午餐，实在是价廉物美的亲民景点！,,0,0,0,232,公园A
携程,1分 不佳 特别差，我们在线上订的票到地方了风大游船停了，岛上不能参观,2025-06-04,1,0,0,232,公园A
携程,冬天的北海公园真的太美了，随便一看都是美景，可惜只能远远的看一眼白塔，湖面已经有部分结冰了，夏天去的话就能荡起双桨，但是不同季节有不同的美！,,0,0,0,232,公园A
携程,5分 超棒 网上订票，很是方便，直接扫码就可以，直接进入,2025-06-06,5,0,0,232,公园A
携程,总体来讲一般般，订票前有打电话确认是否分发讲解器，最后导游用的扩音器，先是扩音器没电，换了个扩音器全程听不见导游说话，导致在里面不是找导游就是找导游根本没听见任何讲解,,0,0,0,232,公园A
携程,带着宝宝出门又遇到半道把我们放下的司机，离约定地点华丽丽的迟到了，导游全程态度温和耐心等待并帮助和**队员解释，爬白塔导游全程帮助拎婴儿车，万分感谢，愿好人一生平安,,0,0,0,232,公园A
携程,5分 超棒 不想排队，到了门口直接携程买票，出票很快，身份证就能过,2025-06-10,5,5471,0,232,公园A
携程,收费的门票项目太多，门票收后对应的小景区又有部分不开放，冷食冷饮价格太高，在携程上购票只能买带讲解的，不实在，使携程形象大打折扣,,0,0,0,232,公园A
携程,1分 不佳 体验很差，报了小团，到了之后导游一直接电话，表示没讲解人员了，然后和携程沟通退钱还要反复核实,2025-05-24,1,0,0,232,公园A
携程,白塔，九龙壁都是这里的地标，早上很多人在这里晨练,2026-01-20,5,8,0,232,公园A
携程,总体超赞，导游服务态度热情周到，讲解很全面，很认真，这是我最开心的一次旅游，因为，我有个很牛的导游,,0,0,0,232,公园A
携程,5分 超棒 非常满意的一次旅行,2026-01-29,5,0,0,232,公园A
携程,5分 超棒 几块钱的门票，还可以划船玩，适合周末遛娃,2025-03-11,5,0,0,232,公园A
携程,没有旅行团，几乎没有游客的北海公园，一路骑行20多分钟就到了北海公园,,0,0,0,232,公园A
携程,5分 超棒 在市中心，交通方便,2025-05-16,5,0,0,232,公园A
携程,五一的北海公园游人络绎不绝，可以说是人山人海，园内部分景点在整修修影响游览感受，在园中漫步，从东门往北门那一段，林荫路很好，在公园里划船，当然也非常愉悦,,0,0,0,232,公园A
携程,5分 超棒 在携程买的门票，到景点不能使用，首先是景点没有收到携程的订单，不能刷身份证，其次是看携程的订单也不能刷,2025-04-15,5,5,0,232,公园A
携程,北海公园是很多文章中都出现的一个公园，当时是踏着去追寻文章里的世界去欣赏的，最适合的是傍晚时分坐在公园里欣赏日落,,0,0,0,232,公园A
携程,为父母长辈们定的解说，他们委托我必须为导游小哥哥点赞，服务周到，态度好，专业,,0,0,0,232,公园A
