platform,content,date,rating,likes,images,sight_id,park
携程,4分 满意 特别感谢导游封老师的专业与热情！封老师知 识渊博，对每个景点的历史背景、文化细节都讲解 得生动透彻，连枯燥的数字都能变成有趣的故事,2025-09-18,4,0,0,231,公园C
携程,5分 超棒 在颐和园谐趣园景区，有一独特别致的小亭叫“小有天”，清光绪年间所建，为八柱重檐攒尖顶圆亭,2025-08-09,5,0,0,231,公园C
携程,5分 超棒 昆明湖和西堤沿岸风光，宛若杭州的西湖，风景秀丽，漫步西堤六桥，可远眺西山群峰蜿蜒曲折，近处佛香阁矗立在万寿山上，俯瞰着昆明湖和造型独特的十七孔桥,2025-02-02,5,0,0,231,公园C
携程,5分 超棒 北京颐和园，开启一场穿越时空的皇家之旅,2025-04-03,5,5,1,231,公园C
携程,5分 超棒 于导是一位知识渊博、极富责任心的优秀导游,2025-10-08,5,0,0,231,公园C
携程,5分 超棒 颐和园真的是一个超美超有意境的园林，就是冬天去风很大也很冷 颐和园，中国四大名园之一，位于北京西郊，占地约290公顷，被誉为“皇家园林博物馆”,2025-05-13,5,0,0,231,公园C
携程,5分 超棒 漫步颐和园，仿若踏入一座皇家山水园林，身心都从闹市的喧嚣中沉静下来,2026-06-11,5,0,0,231,公园C
携程,5分 超棒 既有江南园林的灵秀，又有皇家建筑的大气，历史感与美感拉满，每一处都藏着巧思,2026-06-03,5,0,1,231,公园C
携程,"5分 超棒 一定是去北京旅游的地方,提前来比较好",2026-06-13,5,0,0,231,公园C
携程,5分 超棒 小时候就来过颐和园，但旧时的记忆早已忘却,2026-06-14,5,0,0,231,公园C
携程,5分 超棒 秀才说李导，这次颐和园之行选对导游真的太值了，必须给出满分五星好评！ 导游提前一天就和我们确认了集合时间和进门位置，怕我们找不到还特意发了精准定位，比约定时间早到了十多分钟等候，特别负责任,2026-06-14,5,0,0,231,公园C
携程,秀才说李导，这次颐和园之行选对导游真的太值了，必须给出满分五星好评！ 导游提前一天就和我们确认了集合时间和进门位置，怕我们找不到还特意发了精准定位，比约定时间早到了十多分钟等候，特别负责任,,0,0,0,231,公园C
携程,5分 超棒 旅游最动人的从来不是结果，而是出发本身,2026-06-06,5,0,0,231,公园C
携程,5分 超棒 旅游最动人的从来不是计划好的景点，而是那些意外的小收获：走错路撞见的满谷野花，陌生人分享的半块点心，雨后突然出现的彩虹，晚风里刚好飘来的花香,2026-06-05,5,5,0,231,公园C
携程,旅游最动人的从来不是计划好的景点，而是那些意外的小收获：走错路撞见的满谷野花，陌生人分享的半块点心，雨后突然出现的彩虹，晚风里刚好飘来的花香,,0,0,0,231,公园C
携程,5分 超棒 颐和园作为保存最完整的清代皇家行宫御苑，称得上是皇家园林的巅峰之作,2026-06-01,5,0,0,231,公园C
携程,5分 超棒 这是非常真实的文化体验,2026-06-14,5,0,0,231,公园C
携程,"你可以选择装饰,穿上这套装,在景点上散步,感觉自己是公主或皇帝的兄弟",,0,0,0,231,公园C
携程,5分 超棒 今天天气非常不错，秀才说李导游，讲解非常详细,2026-06-14,5,0,0,231,公园C
携程,5分 超棒 秀才说李导，解说专业有趣，全程不走回头路，情绪价值到位，还会给找拍照角度，优秀,2026-06-13,5,0,0,231,公园C
携程,"5分 超棒 我认为我们需要花点时间来对待这一经验,除了美丽的建筑之外,你们还可以享受环境和湖",2026-06-13,5,0,0,231,公园C
携程,5分 超棒 秀才说李导讲解一个小时，对颐和园有了大致的认识,2026-06-14,5,0,0,231,公园C
携程,5分 超棒 非常满意的一次讲解，由于天气太热，前一天孩子故宫没跟下来，但在颐和园孩子听完了全部解说，导游贴心，让游客走走停停，尽量在树荫和长椅小憩听讲解,2026-06-06,5,0,0,231,公园C
携程,4分 满意 非常漂亮的地方,2026-06-13,4,0,0,231,公园C
携程,"强烈推荐-我很幸运有夏天作为我的导游,她绝对很棒",2026-06-14,5,0,0,231,公园C
携程,"强烈推荐-我很幸运有夏天作为我的导游,她绝对很棒",,0,0,0,231,公园C
携程,5分 超棒 玉是一位优秀的导游!我们和她度过了愉快的时光,2026-06-14,5,0,0,231,公园C
携程,"5分 超棒 美丽的建筑和博物馆,有趣的景色",2026-05-22,5,0,0,231,公园C
携程,"5分 超棒 好地方!带导游讲俄语,但导游没有联系我们",2026-06-14,5,0,0,231,公园C
携程,"好地方!带导游讲俄语,但导游没有联系我们",,0,0,0,231,公园C
携程,5分 超棒 秀才说李导非常专业，讲解清晰有趣,2026-06-13,5,0,0,231,公园C
携程,4分 满意 你可以在那里买便宜很多的票,2026-06-14,4,0,0,231,公园C
携程,1分 不佳 门票不起作用,2026-06-14,1,0,0,231,公园C
携程,4分 满意 颐和园一直是北京旅游的热点，尽管离市中心距离远，但是仍有许多游客前往,2025-06-15,4,5,2,231,公园C
携程,颐和园一直是北京旅游的热点，尽管离市中心距离远，但是仍有许多游客前往,,0,0,0,231,公园C
携程,5分 超棒 颐和园不愧是“皇家园林博物馆”，既有江南水乡的婉约，又有北方山水的壮阔，漫步其中，仿佛穿越回那个“移天缩地入君怀”的盛世王朝,2025-06-23,5,0,0,231,公园C
携程,5分 超棒 秋日颐和园，百年古桂正绽芳华,2025-09-24,5,0,0,231,公园C
携程,"4分 满意 好地方度过一天,我们会在星期一选择去,当禁城关闭,大多数人去大墙,这个地方很大,有着很多历史,船行走,我认为不值得",2026-04-18,4,0,0,231,公园C
携程,4分 满意 颐和园昆明湖十七孔桥边有一座铜牛雕像，它静静地卧在石座上，昂着头目光盯向西北方,2025-07-13,4,0,2,231,公园C
携程,颐和园昆明湖十七孔桥边有一座铜牛雕像，它静静地卧在石座上，昂着头目光盯向西北方,,0,0,2,231,公园C
携程,4分 满意 百年的颐和园有说不尽的风情,2025-05-22,4,0,0,231,公园C
携程,5分 超棒 伍苹老师知识丰富，全程不停讲解,2025-09-23,5,0,0,231,公园C
携程,伍苹老师知识丰富，全程不停讲解,,0,0,0,231,公园C
携程,5分 超棒 颐和园，坐落于北京西郊，占地约二百九十公顷，是以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林设计手法建成的大型山水园林，也是保存最完整的皇家行宫御苑，有“皇家园林博物馆”的美誉,2025-05-26,5,0,1,231,公园C
携程,颐和园，坐落于北京西郊，占地约二百九十公顷，是以昆明湖、万寿山为基址，以杭州西湖为蓝本，汲取江南园林设计手法建成的大型山水园林，也是保存最完整的皇家行宫御苑，有“皇家园林博物馆”的美誉,,0,0,1,231,公园C
携程,5分 超棒 踏入颐和园，首先映入眼帘的是昆明湖的碧波荡漾,2025-06-01,5,0,0,231,公园C
